,City Name,Package,Variety,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Item Size,Color,Repack,Year,Month
896,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-30,150.0,150.0,150.0,150.0,PENNSYLVANIA,med,ORANGE,N,2017,9
897,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-30,160.0,160.0,160.0,160.0,VIRGINIA,jbo,ORANGE,N,2017,9
898,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-30,150.0,150.0,150.0,150.0,VIRGINIA,xlge,ORANGE,N,2017,9
899,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-30,150.0,150.0,150.0,150.0,VIRGINIA,lge,ORANGE,N,2017,9
900,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-30,130.0,130.0,130.0,130.0,VIRGINIA,sml,ORANGE,N,2017,9
901,COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,2017-09-02,200.0,200.0,200.0,200.0,PENNSYLVANIA,sml,WHITE,N,2017,9
902,COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,2017-09-09,200.0,200.0,200.0,200.0,PENNSYLVANIA,sml,WHITE,N,2017,9
903,COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,2017-09-16,200.0,200.0,200.0,200.0,PENNSYLVANIA,sml,WHITE,N,2017,9
904,COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,2017-09-16,200.0,200.0,200.0,200.0,VIRGINIA,sml,WHITE,N,2017,9
905,COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,2017-09-23,200.0,200.0,200.0,200.0,PENNSYLVANIA,sml,WHITE,N,2017,9
906,COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,2017-09-23,200.0,200.0,200.0,200.0,VIRGINIA,sml,WHITE,N,2017,9
907,COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,2017-09-30,200.0,200.0,200.0,200.0,PENNSYLVANIA,sml,WHITE,N,2017,9
908,COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,2017-09-30,200.0,200.0,200.0,200.0,VIRGINIA,sml,WHITE,N,2017,9
909,COLUMBIA,24 inch bins,CINDERELLA,2016-09-24,170.0,170.0,170.0,170.0,NORTH CAROLINA,med,ORANGE,N,2016,9
910,COLUMBIA,24 inch bins,CINDERELLA,2016-10-01,170.0,170.0,170.0,170.0,NORTH CAROLINA,med,ORANGE,N,2016,10
911,COLUMBIA,24 inch bins,CINDERELLA,2016-10-01,175.0,175.0,175.0,175.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
912,COLUMBIA,24 inch bins,CINDERELLA,2016-10-08,170.0,170.0,170.0,170.0,NORTH CAROLINA,med,ORANGE,N,2016,10
913,COLUMBIA,24 inch bins,CINDERELLA,2016-10-08,175.0,175.0,175.0,175.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
914,COLUMBIA,24 inch bins,CINDERELLA,2016-10-15,170.0,170.0,170.0,170.0,NORTH CAROLINA,med,ORANGE,N,2016,10
915,COLUMBIA,24 inch bins,CINDERELLA,2016-10-15,175.0,175.0,175.0,175.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
916,COLUMBIA,24 inch bins,CINDERELLA,2016-10-22,170.0,170.0,170.0,170.0,NORTH CAROLINA,med,ORANGE,N,2016,10
917,COLUMBIA,24 inch bins,CINDERELLA,2016-10-22,175.0,175.0,175.0,175.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
918,COLUMBIA,24 inch bins,CINDERELLA,2016-10-29,170.0,170.0,170.0,170.0,NORTH CAROLINA,med,ORANGE,N,2016,10
919,COLUMBIA,24 inch bins,CINDERELLA,2016-10-29,175.0,175.0,175.0,175.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
920,COLUMBIA,24 inch bins,CINDERELLA,2017-09-02,160.0,160.0,160.0,160.0,PENNSYLVANIA,lge,ORANGE,N,2017,9
921,COLUMBIA,24 inch bins,CINDERELLA,2017-09-09,160.0,160.0,160.0,160.0,PENNSYLVANIA,lge,ORANGE,N,2017,9
922,COLUMBIA,24 inch bins,CINDERELLA,2017-09-16,160.0,175.0,160.0,175.0,PENNSYLVANIA,lge,ORANGE,N,2017,9
923,COLUMBIA,24 inch bins,CINDERELLA,2017-09-23,175.0,175.0,175.0,175.0,PENNSYLVANIA,lge,ORANGE,N,2017,9
924,COLUMBIA,24 inch bins,CINDERELLA,2017-09-30,175.0,175.0,175.0,175.0,PENNSYLVANIA,lge,ORANGE,N,2017,9
925,COLUMBIA,24 inch bins,FAIRYTALE,2016-09-24,170.0,170.0,170.0,170.0,NORTH CAROLINA,med,ORANGE,N,2016,9
926,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-01,170.0,170.0,170.0,170.0,NORTH CAROLINA,med,ORANGE,N,2016,10
927,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-01,175.0,175.0,175.0,175.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
928,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-08,170.0,170.0,170.0,170.0,NORTH CAROLINA,med,ORANGE,N,2016,10
929,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-08,175.0,175.0,175.0,175.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
930,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-15,170.0,170.0,170.0,170.0,NORTH CAROLINA,med,ORANGE,N,2016,10
931,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-15,175.0,175.0,175.0,175.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
932,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-22,170.0,170.0,170.0,170.0,NORTH CAROLINA,med,ORANGE,N,2016,10
933,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-22,175.0,175.0,175.0,175.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
934,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-29,170.0,170.0,170.0,170.0,NORTH CAROLINA,med,ORANGE,N,2016,10
935,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-29,175.0,175.0,175.0,175.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
936,COLUMBIA,1 1/9 bushel cartons,PIE TYPE,2017-09-30,20.0,20.0,20.0,20.0,MICHIGAN,med,ORANGE,N,2017,9
937,COLUMBIA,24 inch bins,PIE TYPE,2016-09-24,250.0,250.0,250.0,250.0,NORTH CAROLINA,med,ORANGE,N,2016,9
938,COLUMBIA,24 inch bins,PIE TYPE,2016-09-24,200.0,200.0,200.0,200.0,VIRGINIA,med,ORANGE,N,2016,9
939,COLUMBIA,24 inch bins,PIE TYPE,2016-10-01,250.0,250.0,250.0,250.0,NORTH CAROLINA,med,ORANGE,N,2016,10
940,COLUMBIA,24 inch bins,PIE TYPE,2016-10-01,225.0,225.0,225.0,225.0,PENNSYLVANIA,med-lge,WHITE,N,2016,10
941,COLUMBIA,24 inch bins,PIE TYPE,2016-10-01,185.0,185.0,185.0,185.0,PENNSYLVANIA,med-lge,ORANGE,N,2016,10
942,COLUMBIA,24 inch bins,PIE TYPE,2016-10-01,250.0,250.0,250.0,250.0,PENNSYLVANIA,sml,ORANGE,N,2016,10
943,COLUMBIA,24 inch bins,PIE TYPE,2016-10-01,200.0,200.0,200.0,200.0,VIRGINIA,med,ORANGE,N,2016,10
944,COLUMBIA,24 inch bins,PIE TYPE,2016-10-08,250.0,250.0,250.0,250.0,NORTH CAROLINA,med,ORANGE,N,2016,10
945,COLUMBIA,24 inch bins,PIE TYPE,2016-10-08,225.0,225.0,225.0,225.0,PENNSYLVANIA,med-lge,WHITE,N,2016,10
946,COLUMBIA,24 inch bins,PIE TYPE,2016-10-08,185.0,185.0,185.0,185.0,PENNSYLVANIA,med-lge,ORANGE,N,2016,10
947,COLUMBIA,24 inch bins,PIE TYPE,2016-10-08,250.0,250.0,250.0,250.0,PENNSYLVANIA,sml,ORANGE,N,2016,10
948,COLUMBIA,24 inch bins,PIE TYPE,2016-10-08,200.0,200.0,200.0,200.0,VIRGINIA,med,ORANGE,N,2016,10
949,COLUMBIA,24 inch bins,PIE TYPE,2016-10-15,250.0,250.0,250.0,250.0,NORTH CAROLINA,med,ORANGE,N,2016,10
950,COLUMBIA,24 inch bins,PIE TYPE,2016-10-15,185.0,185.0,185.0,185.0,PENNSYLVANIA,med-lge,ORANGE,N,2016,10
951,COLUMBIA,24 inch bins,PIE TYPE,2016-10-15,225.0,225.0,225.0,225.0,PENNSYLVANIA,med-lge,WHITE,N,2016,10
952,COLUMBIA,24 inch bins,PIE TYPE,2016-10-15,250.0,250.0,250.0,250.0,PENNSYLVANIA,sml,ORANGE,N,2016,10
953,COLUMBIA,24 inch bins,PIE TYPE,2016-10-15,200.0,200.0,200.0,200.0,VIRGINIA,med,ORANGE,N,2016,10
954,COLUMBIA,24 inch bins,PIE TYPE,2016-10-22,250.0,250.0,250.0,250.0,NORTH CAROLINA,med,ORANGE,N,2016,10
955,COLUMBIA,24 inch bins,PIE TYPE,2016-10-22,225.0,225.0,225.0,225.0,PENNSYLVANIA,med-lge,WHITE,N,2016,10
956,COLUMBIA,24 inch bins,PIE TYPE,2016-10-22,185.0,185.0,185.0,185.0,PENNSYLVANIA,med-lge,ORANGE,N,2016,10
957,COLUMBIA,24 inch bins,PIE TYPE,2016-10-22,250.0,250.0,250.0,250.0,PENNSYLVANIA,sml,ORANGE,N,2016,10
958,COLUMBIA,24 inch bins,PIE TYPE,2016-10-22,200.0,200.0,200.0,200.0,VIRGINIA,med,ORANGE,N,2016,10
959,COLUMBIA,24 inch bins,PIE TYPE,2016-10-29,250.0,250.0,250.0,250.0,NORTH CAROLINA,med,ORANGE,N,2016,10
960,COLUMBIA,24 inch bins,PIE TYPE,2016-10-29,185.0,185.0,185.0,185.0,PENNSYLVANIA,med-lge,ORANGE,N,2016,10
961,COLUMBIA,24 inch bins,PIE TYPE,2016-10-29,225.0,225.0,225.0,225.0,PENNSYLVANIA,med-lge,WHITE,N,2016,10
962,COLUMBIA,24 inch bins,PIE TYPE,2016-10-29,250.0,250.0,250.0,250.0,PENNSYLVANIA,sml,ORANGE,N,2016,10
963,COLUMBIA,24 inch bins,PIE TYPE,2016-10-29,200.0,200.0,200.0,200.0,VIRGINIA,med,ORANGE,N,2016,10
964,COLUMBIA,24 inch bins,PIE TYPE,2017-09-02,200.0,200.0,200.0,200.0,PENNSYLVANIA,lge,ORANGE,N,2017,9
965,COLUMBIA,24 inch bins,PIE TYPE,2017-09-09,200.0,200.0,200.0,200.0,PENNSYLVANIA,lge,ORANGE,N,2017,9
966,COLUMBIA,24 inch bins,PIE TYPE,2017-09-16,200.0,200.0,200.0,200.0,PENNSYLVANIA,lge,ORANGE,N,2017,9
967,COLUMBIA,24 inch bins,PIE TYPE,2017-09-16,200.0,200.0,200.0,200.0,VIRGINIA,med,ORANGE,N,2017,9
968,COLUMBIA,24 inch bins,PIE TYPE,2017-09-23,200.0,200.0,200.0,200.0,PENNSYLVANIA,lge,ORANGE,N,2017,9
969,COLUMBIA,24 inch bins,PIE TYPE,2017-09-23,200.0,200.0,200.0,200.0,VIRGINIA,med,ORANGE,N,2017,9
970,COLUMBIA,24 inch bins,PIE TYPE,2017-09-30,200.0,200.0,200.0,200.0,PENNSYLVANIA,lge,ORANGE,N,2017,9
971,COLUMBIA,24 inch bins,PIE TYPE,2017-09-30,200.0,200.0,200.0,200.0,VIRGINIA,med,ORANGE,N,2017,9
972,COLUMBIA,36 inch bins,PIE TYPE,2016-10-01,200.0,200.0,200.0,200.0,PENNSYLVANIA,med,ORANGE,N,2016,10
973,COLUMBIA,36 inch bins,PIE TYPE,2016-10-08,200.0,200.0,200.0,200.0,PENNSYLVANIA,med,ORANGE,N,2016,10
974,COLUMBIA,36 inch bins,PIE TYPE,2016-10-15,200.0,200.0,200.0,200.0,PENNSYLVANIA,med,ORANGE,N,2016,10
975,COLUMBIA,36 inch bins,PIE TYPE,2016-10-22,200.0,200.0,200.0,200.0,PENNSYLVANIA,med,ORANGE,N,2016,10
976,COLUMBIA,36 inch bins,PIE TYPE,2016-10-29,200.0,200.0,200.0,200.0,PENNSYLVANIA,med,ORANGE,N,2016,10
977,COLUMBIA,bushel cartons,PIE TYPE,2016-09-24,19.0,19.0,19.0,19.0,MICHIGAN,med,ORANGE,N,2016,9
978,COLUMBIA,bushel cartons,PIE TYPE,2016-10-01,19.0,19.0,19.0,19.0,MICHIGAN,med-lge,ORANGE,N,2016,10
979,COLUMBIA,bushel cartons,PIE TYPE,2016-10-08,19.0,19.0,19.0,19.0,MICHIGAN,med-lge,ORANGE,N,2016,10
980,COLUMBIA,bushel cartons,PIE TYPE,2016-10-15,19.0,19.0,19.0,19.0,MICHIGAN,med-lge,ORANGE,N,2016,10
981,COLUMBIA,bushel cartons,PIE TYPE,2016-10-22,19.0,19.0,19.0,19.0,MICHIGAN,med-lge,ORANGE,N,2016,10
982,COLUMBIA,bushel cartons,PIE TYPE,2016-10-29,19.0,19.0,19.0,19.0,MICHIGAN,med-lge,ORANGE,N,2016,10
983,COLUMBIA,bushel cartons,PIE TYPE,2016-11-05,19.0,19.0,19.0,19.0,MICHIGAN,med-lge,ORANGE,N,2016,11
984,COLUMBIA,bushel cartons,PIE TYPE,2017-09-23,20.0,20.0,20.0,20.0,MICHIGAN,med,ORANGE,N,2017,9
985,COLUMBIA,24 inch bins,BLUE TYPE,2016-09-24,200.0,200.0,200.0,200.0,NORTH CAROLINA,med,ORANGE,N,2016,9
986,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-01,200.0,200.0,200.0,200.0,NORTH CAROLINA,med,ORANGE,N,2016,10
987,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-01,200.0,200.0,200.0,200.0,PENNSYLVANIA,med-lge,ORANGE,N,2016,10
988,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-08,200.0,200.0,200.0,200.0,NORTH CAROLINA,med,ORANGE,N,2016,10
989,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-08,200.0,200.0,200.0,200.0,PENNSYLVANIA,med-lge,ORANGE,N,2016,10
990,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-15,200.0,200.0,200.0,200.0,NORTH CAROLINA,med,ORANGE,N,2016,10
991,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-15,200.0,200.0,200.0,200.0,PENNSYLVANIA,med-lge,ORANGE,N,2016,10
992,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-22,200.0,200.0,200.0,200.0,NORTH CAROLINA,med,ORANGE,N,2016,10
993,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-22,200.0,200.0,200.0,200.0,PENNSYLVANIA,med-lge,ORANGE,N,2016,10
994,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-29,200.0,200.0,200.0,200.0,NORTH CAROLINA,med,ORANGE,N,2016,10
995,COLUMBIA,24 inch bins,BLUE TYPE,2016-10-29,200.0,200.0,200.0,200.0,PENNSYLVANIA,med-lge,ORANGE,N,2016,10
996,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-09-24,170.0,170.0,170.0,170.0,NORTH CAROLINA,med,ORANGE,N,2016,9
997,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-01,170.0,170.0,170.0,170.0,NORTH CAROLINA,med,ORANGE,N,2016,10
998,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-01,125.0,125.0,125.0,125.0,PENNSYLVANIA,med,ORANGE,N,2016,10
999,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-08,170.0,170.0,170.0,170.0,NORTH CAROLINA,med,ORANGE,N,2016,10
1000,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-08,125.0,125.0,125.0,125.0,PENNSYLVANIA,med,ORANGE,N,2016,10
1001,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-15,170.0,170.0,170.0,170.0,NORTH CAROLINA,med,ORANGE,N,2016,10
1002,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-15,125.0,125.0,125.0,125.0,PENNSYLVANIA,med,ORANGE,N,2016,10
1003,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-22,170.0,170.0,170.0,170.0,NORTH CAROLINA,med,ORANGE,N,2016,10
1004,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-22,125.0,125.0,125.0,125.0,PENNSYLVANIA,med,ORANGE,N,2016,10
1005,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-29,170.0,170.0,170.0,170.0,NORTH CAROLINA,med,ORANGE,N,2016,10
1006,COLUMBIA,24 inch bins,KNUCKLE HEAD,2016-10-29,125.0,125.0,125.0,125.0,PENNSYLVANIA,med,ORANGE,N,2016,10
1007,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-09-24,200.0,200.0,200.0,200.0,NORTH CAROLINA,med,ORANGE,N,2016,9
1008,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-01,200.0,200.0,200.0,200.0,NORTH CAROLINA,med,ORANGE,N,2016,10
1009,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-08,200.0,200.0,200.0,200.0,NORTH CAROLINA,med,ORANGE,N,2016,10
1010,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-15,200.0,200.0,200.0,200.0,NORTH CAROLINA,med,ORANGE,N,2016,10
1011,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-22,200.0,200.0,200.0,200.0,NORTH CAROLINA,med,ORANGE,N,2016,10
1012,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-29,200.0,200.0,200.0,200.0,NORTH CAROLINA,med,ORANGE,N,2016,10
1013,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2017-09-16,200.0,200.0,200.0,200.0,PENNSYLVANIA,sml,ORANGE,N,2017,9
1014,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2017-09-16,200.0,200.0,200.0,200.0,VIRGINIA,sml,ORANGE,N,2017,9
1015,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2017-09-23,200.0,200.0,200.0,200.0,PENNSYLVANIA,sml,ORANGE,N,2017,9
1016,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2017-09-23,200.0,200.0,200.0,200.0,VIRGINIA,sml,ORANGE,N,2017,9
1017,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2017-09-30,200.0,200.0,200.0,200.0,PENNSYLVANIA,sml,ORANGE,N,2017,9
1018,COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,2017-09-30,200.0,200.0,200.0,200.0,VIRGINIA,sml,ORANGE,N,2017,9
1019,COLUMBIA,1/2 bushel cartons,MINIATURE,2016-09-24,18.0,18.0,18.0,18.0,MICHIGAN,sml,ORANGE,N,2016,9
1020,COLUMBIA,1/2 bushel cartons,MINIATURE,2016-09-24,18.0,18.0,18.0,18.0,PENNSYLVANIA,sml,ORANGE,N,2016,9
1021,COLUMBIA,1/2 bushel cartons,MINIATURE,2016-09-24,18.0,18.0,18.0,18.0,PENNSYLVANIA,sml,WHITE,N,2016,9
1022,COLUMBIA,1/2 bushel cartons,MINIATURE,2016-10-01,18.0,18.0,18.0,18.0,MICHIGAN,sml,ORANGE,N,2016,10
1023,COLUMBIA,1/2 bushel cartons,MINIATURE,2016-10-01,18.0,18.0,18.0,18.0,PENNSYLVANIA,sml,ORANGE,N,2016,10
1024,COLUMBIA,1/2 bushel cartons,MINIATURE,2016-10-01,18.0,18.0,18.0,18.0,PENNSYLVANIA,sml,WHITE,N,2016,10
1025,COLUMBIA,1/2 bushel cartons,MINIATURE,2016-10-08,18.0,18.0,18.0,18.0,MICHIGAN,sml,ORANGE,N,2016,10
1026,COLUMBIA,1/2 bushel cartons,MINIATURE,2016-10-08,18.0,18.0,18.0,18.0,PENNSYLVANIA,sml,ORANGE,N,2016,10
1027,COLUMBIA,1/2 bushel cartons,MINIATURE,2016-10-08,18.0,18.0,18.0,18.0,PENNSYLVANIA,sml,WHITE,N,2016,10
1028,COLUMBIA,1/2 bushel cartons,MINIATURE,2016-10-15,18.0,18.0,18.0,18.0,MICHIGAN,sml,ORANGE,N,2016,10
1029,COLUMBIA,1/2 bushel cartons,MINIATURE,2016-10-15,18.0,18.0,18.0,18.0,PENNSYLVANIA,sml,ORANGE,N,2016,10
1030,COLUMBIA,1/2 bushel cartons,MINIATURE,2016-10-15,18.0,18.0,18.0,18.0,PENNSYLVANIA,sml,WHITE,N,2016,10
1031,COLUMBIA,1/2 bushel cartons,MINIATURE,2016-10-22,18.0,18.0,18.0,18.0,MICHIGAN,sml,ORANGE,N,2016,10
1032,COLUMBIA,1/2 bushel cartons,MINIATURE,2016-10-22,18.0,18.0,18.0,18.0,PENNSYLVANIA,sml,WHITE,N,2016,10
1033,COLUMBIA,1/2 bushel cartons,MINIATURE,2016-10-22,18.0,18.0,18.0,18.0,PENNSYLVANIA,sml,ORANGE,N,2016,10
1034,COLUMBIA,1/2 bushel cartons,MINIATURE,2016-10-29,18.0,18.0,18.0,18.0,MICHIGAN,sml,ORANGE,N,2016,10
1035,COLUMBIA,1/2 bushel cartons,MINIATURE,2016-10-29,18.0,18.0,18.0,18.0,PENNSYLVANIA,sml,ORANGE,N,2016,10
1036,COLUMBIA,1/2 bushel cartons,MINIATURE,2016-10-29,18.0,18.0,18.0,18.0,PENNSYLVANIA,sml,WHITE,N,2016,10
1037,COLUMBIA,1/2 bushel cartons,MINIATURE,2017-09-02,17.0,17.0,17.0,17.0,PENNSYLVANIA,sml,WHITE,N,2017,9
1038,COLUMBIA,1/2 bushel cartons,MINIATURE,2017-09-02,17.0,17.0,17.0,17.0,PENNSYLVANIA,sml,ORANGE,N,2017,9
1039,COLUMBIA,1/2 bushel cartons,MINIATURE,2017-09-02,17.0,17.0,17.0,17.0,PENNSYLVANIA,sml,STRIPED,N,2017,9
1040,COLUMBIA,1/2 bushel cartons,MINIATURE,2017-09-09,17.0,17.0,17.0,17.0,PENNSYLVANIA,sml,ORANGE,N,2017,9
1041,COLUMBIA,1/2 bushel cartons,MINIATURE,2017-09-09,17.0,17.0,17.0,17.0,PENNSYLVANIA,sml,STRIPED,N,2017,9
1042,COLUMBIA,1/2 bushel cartons,MINIATURE,2017-09-09,17.0,17.0,17.0,17.0,PENNSYLVANIA,sml,WHITE,N,2017,9
1043,COLUMBIA,1/2 bushel cartons,MINIATURE,2017-09-16,15.0,15.0,15.0,15.0,PENNSYLVANIA,sml,WHITE,N,2017,9
1044,COLUMBIA,1/2 bushel cartons,MINIATURE,2017-09-16,15.0,15.0,15.0,15.0,PENNSYLVANIA,sml,STRIPED,N,2017,9
1045,COLUMBIA,1/2 bushel cartons,MINIATURE,2017-09-16,15.0,15.0,15.0,15.0,PENNSYLVANIA,sml,ORANGE,N,2017,9
1046,COLUMBIA,1/2 bushel cartons,MINIATURE,2017-09-23,15.0,15.0,15.0,15.0,PENNSYLVANIA,sml,ORANGE,N,2017,9
1047,COLUMBIA,1/2 bushel cartons,MINIATURE,2017-09-23,15.0,15.0,15.0,15.0,PENNSYLVANIA,sml,WHITE,N,2017,9
1048,COLUMBIA,1/2 bushel cartons,MINIATURE,2017-09-23,15.0,15.0,15.0,15.0,PENNSYLVANIA,sml,STRIPED,N,2017,9
1049,COLUMBIA,1/2 bushel cartons,MINIATURE,2017-09-30,21.0,21.0,21.0,21.0,MICHIGAN,sml,ORANGE,N,2017,9
1050,COLUMBIA,1/2 bushel cartons,MINIATURE,2017-09-30,15.0,15.0,15.0,15.0,PENNSYLVANIA,sml,WHITE,N,2017,9
1051,COLUMBIA,1/2 bushel cartons,MINIATURE,2017-09-30,15.0,15.0,15.0,15.0,PENNSYLVANIA,sml,STRIPED,N,2017,9
1052,COLUMBIA,1/2 bushel cartons,MINIATURE,2017-09-30,15.0,15.0,15.0,15.0,PENNSYLVANIA,sml,ORANGE,N,2017,9
1053,COLUMBIA,24 inch bins,MINIATURE,2017-09-16,400.0,400.0,400.0,400.0,PENNSYLVANIA,sml,WHITE,N,2017,9
1054,COLUMBIA,24 inch bins,MINIATURE,2017-09-23,400.0,400.0,400.0,400.0,PENNSYLVANIA,sml,WHITE,N,2017,9
1055,COLUMBIA,24 inch bins,MINIATURE,2017-09-30,400.0,400.0,400.0,400.0,PENNSYLVANIA,sml,WHITE,N,2017,9
1056,COLUMBIA,bushel cartons,MINIATURE,2016-09-24,28.0,28.0,28.0,28.0,PENNSYLVANIA,sml,ORANGE,N,2016,9
1057,COLUMBIA,bushel cartons,MINIATURE,2016-09-24,28.0,28.0,28.0,28.0,PENNSYLVANIA,sml,WHITE,N,2016,9
1058,COLUMBIA,bushel cartons,MINIATURE,2016-10-01,30.0,30.0,30.0,30.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
1059,COLUMBIA,bushel cartons,MINIATURE,2016-10-01,28.0,28.0,28.0,28.0,PENNSYLVANIA,sml,WHITE,N,2016,10
1060,COLUMBIA,bushel cartons,MINIATURE,2016-10-01,28.0,28.0,28.0,28.0,PENNSYLVANIA,sml,ORANGE,N,2016,10
1061,COLUMBIA,bushel cartons,MINIATURE,2016-10-08,30.0,30.0,30.0,30.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
1062,COLUMBIA,bushel cartons,MINIATURE,2016-10-08,28.0,28.0,28.0,28.0,PENNSYLVANIA,sml,ORANGE,N,2016,10
1063,COLUMBIA,bushel cartons,MINIATURE,2016-10-08,28.0,28.0,28.0,28.0,PENNSYLVANIA,sml,WHITE,N,2016,10
1064,COLUMBIA,bushel cartons,MINIATURE,2016-10-15,30.0,30.0,30.0,30.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
1065,COLUMBIA,bushel cartons,MINIATURE,2016-10-15,28.0,28.0,28.0,28.0,PENNSYLVANIA,sml,WHITE,N,2016,10
1066,COLUMBIA,bushel cartons,MINIATURE,2016-10-15,28.0,28.0,28.0,28.0,PENNSYLVANIA,sml,ORANGE,N,2016,10
1067,COLUMBIA,bushel cartons,MINIATURE,2016-10-22,30.0,30.0,30.0,30.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
1068,COLUMBIA,bushel cartons,MINIATURE,2016-10-22,28.0,28.0,28.0,28.0,PENNSYLVANIA,sml,ORANGE,N,2016,10
1069,COLUMBIA,bushel cartons,MINIATURE,2016-10-22,28.0,28.0,28.0,28.0,PENNSYLVANIA,sml,WHITE,N,2016,10
1070,COLUMBIA,bushel cartons,MINIATURE,2016-10-29,30.0,30.0,30.0,30.0,PENNSYLVANIA,lge,ORANGE,N,2016,10
1071,COLUMBIA,bushel cartons,MINIATURE,2016-10-29,28.0,28.0,28.0,28.0,PENNSYLVANIA,sml,ORANGE,N,2016,10
1072,COLUMBIA,bushel cartons,MINIATURE,2016-10-29,28.0,28.0,28.0,28.0,PENNSYLVANIA,sml,WHITE,N,2016,10
1073,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-09-24,120.0,130.0,120.0,130.0,CALIFORNIA,lge,ORANGE,N,2016,9
1074,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-09-24,120.0,130.0,120.0,130.0,CALIFORNIA,med,ORANGE,N,2016,9
1075,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-10-01,120.0,130.0,120.0,130.0,CALIFORNIA,lge,ORANGE,N,2016,10
1076,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-10-01,120.0,130.0,120.0,130.0,CALIFORNIA,med,ORANGE,N,2016,10
1077,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-10-08,120.0,130.0,120.0,130.0,CALIFORNIA,lge,ORANGE,N,2016,10
